id,name,type,year,component,variable,value
0400000US23,Maine State,state,2013,Rents,total_ranks,51
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",msa,2009,Goods,index,98.2
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",msa,2009,Goods,rank,161
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",msa,2009,Goods,total_ranks,381
310M200US49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",msa,2009,All,index,88.2
310M200US49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",msa,2009,All,rank,322
310M200US49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",msa,2009,All,total_ranks,381
310M200US46540,"Utica-Rome, NY Metro Area",msa,2012,Other,index,97.6
310M200US46540,"Utica-Rome, NY Metro Area",msa,2012,Other,rank,120
310M200US46540,"Utica-Rome, NY Metro Area",msa,2012,Other,total_ranks,381
310M200US13740,"Billings, MT Metro Area",msa,2010,Other,index,99.9
310M200US13740,"Billings, MT Metro Area",msa,2010,Other,rank,79
310M200US13740,"Billings, MT Metro Area",msa,2010,Other,total_ranks,381
310M200US38540,"Pocatello, ID Metro Area",msa,2011,Rents,index,72.1
310M200US38540,"Pocatello, ID Metro Area",msa,2011,Rents,rank,286
310M200US38540,"Pocatello, ID Metro Area",msa,2011,Rents,total_ranks,381
310M200US46140,"Tulsa, OK Metro Area",msa,2009,Goods,index,98.4
310M200US46140,"Tulsa, OK Metro Area",msa,2009,Goods,rank,141
310M200US46140,"Tulsa, OK Metro Area",msa,2009,Goods,total_ranks,381
310M200US22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",msa,2011,Goods,index,97.3
310M200US22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",msa,2011,Goods,rank,262
310M200US22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",msa,2011,Goods,total_ranks,381
310M200US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",msa,2013,Rents,index,128.8
310M200US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",msa,2013,Rents,rank,23
310M200US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",msa,2013,Rents,total_ranks,381
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",msa,2009,Rents,index,102.9
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",msa,2009,Rents,rank,82
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",msa,2009,Rents,total_ranks,381
310M200US31460,"Madera, CA Metro Area",msa,2013,All,index,96.8
310M200US31460,"Madera, CA Metro Area",msa,2013,All,rank,103
310M200US31460,"Madera, CA Metro Area",msa,2013,All,total_ranks,381
310M200US10180,"Abilene, TX Metro Area",msa,2009,Other,index,94.3
310M200US10180,"Abilene, TX Metro Area",msa,2009,Other,rank,294
310M200US10180,"Abilene, TX Metro Area",msa,2009,Other,total_ranks,381
310M200US36100,"Ocala, FL Metro Area",msa,2011,All,index,92.7
310M200US36100,"Ocala, FL Metro Area",msa,2011,All,rank,208
310M200US36100,"Ocala, FL Metro Area",msa,2011,All,total_ranks,381
310M200US22520,"Florence-Muscle Shoals, AL Metro Area",msa,2008,All,index,82.9
310M200US22520,"Florence-Muscle Shoals, AL Metro Area",msa,2008,All,rank,368
310M200US22520,"Florence-Muscle Shoals, AL Metro Area",msa,2008,All,total_ranks,381
310M200US13780,"Binghamton, NY Metro Area",msa,2010,Goods,index,97.9
310M200US13780,"Binghamton, NY Metro Area",msa,2010,Goods,rank,73
310M200US13780,"Binghamton, NY Metro Area",msa,2010,Goods,total_ranks,381
310M200US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",msa,2009,Other,index,94.5
310M200US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",msa,2009,Other,rank,275
310M200US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",msa,2009,Other,total_ranks,381
310M200US48260,"Weirton-Steubenville, WV-OH Metro Area",msa,2013,Other,index,94.7
310M200US48260,"Weirton-Steubenville, WV-OH Metro Area",msa,2013,Other,rank,163
310M200US48260,"Weirton-Steubenville, WV-OH Metro Area",msa,2013,Other,total_ranks,381
310M200US17820,"Colorado Springs, CO Metro Area",msa,2011,Other,index,100.6
310M200US17820,"Colorado Springs, CO Metro Area",msa,2011,Other,rank,73
310M200US17820,"Colorado Springs, CO Metro Area",msa,2011,Other,total_ranks,381
310M200US25620,"Hattiesburg, MS Metro Area",msa,2011,All,index,84.1
310M200US25620,"Hattiesburg, MS Metro Area",msa,2011,All,rank,366
310M200US25620,"Hattiesburg, MS Metro Area",msa,2011,All,total_ranks,381
310M200US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",msa,2008,All,index,104.1
310M200US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",msa,2008,All,rank,38
310M200US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",msa,2008,All,total_ranks,381
310M200US40980,"Saginaw, MI Metro Area",msa,2013,Rents,index,67
310M200US40980,"Saginaw, MI Metro Area",msa,2013,Rents,rank,325
310M200US40980,"Saginaw, MI Metro Area",msa,2013,Rents,total_ranks,381
310M200US48700,"Williamsport, PA Metro Area",msa,2010,Other,index,97.9
310M200US48700,"Williamsport, PA Metro Area",msa,2010,Other,rank,121
310M200US48700,"Williamsport, PA Metro Area",msa,2010,Other,total_ranks,381
310M200US41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",msa,2012,Other,index,108.4
310M200US41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",msa,2012,Other,rank,21
310M200US41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",msa,2012,Other,total_ranks,381
310M200US46140,"Tulsa, OK Metro Area",msa,2011,Other,index,94.3
310M200US46140,"Tulsa, OK Metro Area",msa,2011,Other,rank,253
310M200US46140,"Tulsa, OK Metro Area",msa,2011,Other,total_ranks,381
310M200US11460,"Ann Arbor, MI Metro Area",msa,2012,Goods,index,99.6
310M200US11460,"Ann Arbor, MI Metro Area",msa,2012,Goods,rank,35
310M200US11460,"Ann Arbor, MI Metro Area",msa,2012,Goods,total_ranks,381
0400000US56,Wyoming State,state,2008,Goods,index,98.9
0400000US56,Wyoming State,state,2008,Goods,rank,20
0400000US56,Wyoming State,state,2008,Goods,total_ranks,51
310M200US19460,"Decatur, AL Metro Area",msa,2009,Other,index,94.8
310M200US19460,"Decatur, AL Metro Area",msa,2009,Other,rank,199
310M200US19460,"Decatur, AL Metro Area",msa,2009,Other,total_ranks,381
310M200US46700,"Vallejo-Fairfield, CA Metro Area",msa,2009,All,index,117.8
310M200US46700,"Vallejo-Fairfield, CA Metro Area",msa,2009,All,rank,10
310M200US46700,"Vallejo-Fairfield, CA Metro Area",msa,2009,All,total_ranks,381
310M200US33860,"Montgomery, AL Metro Area",msa,2013,All,index,89.9
310M200US33860,"Montgomery, AL Metro Area",msa,2013,All,rank,293
310M200US33860,"Montgomery, AL Metro Area",msa,2013,All,total_ranks,381
310M200US30620,"Lima, OH Metro Area",msa,2013,Rents,index,64.6
310M200US30620,"Lima, OH Metro Area",msa,2013,Rents,rank,342
310M200US30620,"Lima, OH Metro Area",msa,2013,Rents,total_ranks,381
310M200US20940,"El Centro, CA Metro Area",msa,2011,Other,index,93.9
310M200US20940,"El Centro, CA Metro Area",msa,2011,Other,rank,305
310M200US20940,"El Centro, CA Metro Area",msa,2011,Other,total_ranks,381
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",msa,2010,Other,index,94.3
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",msa,2010,Other,rank,209
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",msa,2010,Other,total_ranks,381
310M200US49020,"Winchester, VA-WV Metro Area",msa,2009,Other,index,89.8
310M200US49020,"Winchester, VA-WV Metro Area",msa,2009,Other,rank,367
310M200US49020,"Winchester, VA-WV Metro Area",msa,2009,Other,total_ranks,381
310M200US21340,"El Paso, TX Metro Area",msa,2012,All,index,90.7
310M200US21340,"El Paso, TX Metro Area",msa,2012,All,rank,271
310M200US21340,"El Paso, TX Metro Area",msa,2012,All,total_ranks,381
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2011,All,index,92
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2011,All,rank,228
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2011,All,total_ranks,381
310M200US16820,"Charlottesville, VA Metro Area",msa,2013,Rents,index,112.1
310M200US16820,"Charlottesville, VA Metro Area",msa,2013,Rents,rank,45
310M200US16820,"Charlottesville, VA Metro Area",msa,2013,Rents,total_ranks,381
0400000US47,Tennessee State,state,2012,Goods,index,96.3
0400000US47,Tennessee State,state,2012,Goods,rank,38
0400000US47,Tennessee State,state,2012,Goods,total_ranks,51
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",msa,2010,All,index,120.1
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",msa,2010,All,rank,7
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",msa,2010,All,total_ranks,381
310M200US30340,"Lewiston-Auburn, ME Metro Area",msa,2011,Rents,index,84.6
310M200US30340,"Lewiston-Auburn, ME Metro Area",msa,2011,Rents,rank,176
310M200US30340,"Lewiston-Auburn, ME Metro Area",msa,2011,Rents,total_ranks,381
310M200US20740,"Eau Claire, WI Metro Area",msa,2012,All,index,92.4
310M200US20740,"Eau Claire, WI Metro Area",msa,2012,All,rank,218
310M200US20740,"Eau Claire, WI Metro Area",msa,2012,All,total_ranks,381
310M200US42200,"Santa Maria-Santa Barbara, CA Metro Area",msa,2012,All,index,108.6
310M200US42200,"Santa Maria-Santa Barbara, CA Metro Area",msa,2012,All,rank,19
310M200US42200,"Santa Maria-Santa Barbara, CA Metro Area",msa,2012,All,total_ranks,381
310M200US13820,"Birmingham-Hoover, AL Metro Area",msa,2012,Goods,index,97.3
310M200US13820,"Birmingham-Hoover, AL Metro Area",msa,2012,Goods,rank,254
310M200US13820,"Birmingham-Hoover, AL Metro Area",msa,2012,Goods,total_ranks,381
310M200US49620,"York-Hanover, PA Metro Area",msa,2013,All,index,95.8
310M200US49620,"York-Hanover, PA Metro Area",msa,2013,All,rank,122
310M200US49620,"York-Hanover, PA Metro Area",msa,2013,All,total_ranks,381
310M200US39460,"Punta Gorda, FL Metro Area",msa,2008,Rents,index,110.6
310M200US39460,"Punta Gorda, FL Metro Area",msa,2008,Rents,rank,60
310M200US39460,"Punta Gorda, FL Metro Area",msa,2008,Rents,total_ranks,381
0400000US23,Maine State,state,2011,Goods,index,98.1
0400000US23,Maine State,state,2011,Goods,rank,25
0400000US23,Maine State,state,2011,Goods,total_ranks,51
310M200US21820,"Fairbanks, AK Metro Area",msa,2008,All,index,106.6
310M200US21820,"Fairbanks, AK Metro Area",msa,2008,All,rank,27
310M200US21820,"Fairbanks, AK Metro Area",msa,2008,All,total_ranks,381
310M200US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",msa,2012,Other,index,94.6
310M200US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",msa,2012,Other,rank,164
310M200US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",msa,2012,Other,total_ranks,381
0400000US11,District of Columbia State,state,2010,Goods,index,107.1
0400000US11,District of Columbia State,state,2010,Goods,rank,2
0400000US11,District of Columbia State,state,2010,Goods,total_ranks,51
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",msa,2011,Rents,index,50.4
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",msa,2011,Rents,rank,379
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",msa,2011,Rents,total_ranks,381
0400000US37,North Carolina State,state,2012,All,index,91.6
0400000US37,North Carolina State,state,2012,All,rank,34
0400000US37,North Carolina State,state,2012,All,total_ranks,51
310M200US16940,"Cheyenne, WY Metro Area",msa,2011,Other,index,100.8
310M200US16940,"Cheyenne, WY Metro Area",msa,2011,Other,rank,38
310M200US16940,"Cheyenne, WY Metro Area",msa,2011,Other,total_ranks,381
310M200US20700,"East Stroudsburg, PA Metro Area",msa,2013,Rents,index,102.6
310M200US20700,"East Stroudsburg, PA Metro Area",msa,2013,Rents,rank,69
310M200US20700,"East Stroudsburg, PA Metro Area",msa,2013,Rents,total_ranks,381
310M200US29460,"Lakeland-Winter Haven, FL Metro Area",msa,2011,Other,index,94.4
310M200US29460,"Lakeland-Winter Haven, FL Metro Area",msa,2011,Other,rank,194
310M200US29460,"Lakeland-Winter Haven, FL Metro Area",msa,2011,Other,total_ranks,381
310M200US15540,"Burlington-South Burlington, VT Metro Area",msa,2012,Other,index,97.6
310M200US15540,"Burlington-South Burlington, VT Metro Area",msa,2012,Other,rank,99
310M200US15540,"Burlington-South Burlington, VT Metro Area",msa,2012,Other,total_ranks,381
310M200US13780,"Binghamton, NY Metro Area",msa,2012,Goods,index,97.8
310M200US13780,"Binghamton, NY Metro Area",msa,2012,Goods,rank,81
310M200US13780,"Binghamton, NY Metro Area",msa,2012,Goods,total_ranks,381
310M200US15500,"Burlington, NC Metro Area",msa,2012,Rents,index,70.6
310M200US15500,"Burlington, NC Metro Area",msa,2012,Rents,rank,302
310M200US15500,"Burlington, NC Metro Area",msa,2012,Rents,total_ranks,381
310M200US28020,"Kalamazoo-Portage, MI Metro Area",msa,2008,Rents,index,85.1
310M200US28020,"Kalamazoo-Portage, MI Metro Area",msa,2008,Rents,rank,183
310M200US28020,"Kalamazoo-Portage, MI Metro Area",msa,2008,Rents,total_ranks,381
0400000US10,Delaware State,state,2010,Rents,index,100.6
0400000US10,Delaware State,state,2010,Rents,rank,19
0400000US10,Delaware State,state,2010,Rents,total_ranks,51
310M200US46540,"Utica-Rome, NY Metro Area",msa,2010,Goods,index,97.9
310M200US46540,"Utica-Rome, NY Metro Area",msa,2010,Goods,rank,101
310M200US46540,"Utica-Rome, NY Metro Area",msa,2010,Goods,total_ranks,381
310M200US27140,"Jackson, MS Metro Area",msa,2012,Goods,index,97.2
310M200US27140,"Jackson, MS Metro Area",msa,2012,Goods,rank,276
310M200US27140,"Jackson, MS Metro Area",msa,2012,Goods,total_ranks,381
0400000US34,New Jersey State,state,2009,Other,index,113.7
0400000US34,New Jersey State,state,2009,Other,rank,2
0400000US34,New Jersey State,state,2009,Other,total_ranks,51
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",msa,2008,Rents,index,57.1
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",msa,2008,Rents,rank,364
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",msa,2008,Rents,total_ranks,381
310M200US27140,"Jackson, MS Metro Area",msa,2009,Other,index,94.5
310M200US27140,"Jackson, MS Metro Area",msa,2009,Other,rank,280
310M200US27140,"Jackson, MS Metro Area",msa,2009,Other,total_ranks,381
0400000US36,New York State,state,2010,Other,index,113.4
0400000US36,New York State,state,2010,Other,rank,2
0400000US36,New York State,state,2010,Other,total_ranks,51
310M200US23420,"Fresno, CA Metro Area",msa,2010,All,index,98.1
310M200US23420,"Fresno, CA Metro Area",msa,2010,All,rank,84
310M200US23420,"Fresno, CA Metro Area",msa,2010,All,total_ranks,381
310M200US16700,"Charleston-North Charleston, SC Metro Area",msa,2013,All,index,96
310M200US16700,"Charleston-North Charleston, SC Metro Area",msa,2013,All,rank,113
310M200US16700,"Charleston-North Charleston, SC Metro Area",msa,2013,All,total_ranks,381
310M200US11540,"Appleton, WI Metro Area",msa,2013,Rents,index,80.3
310M200US11540,"Appleton, WI Metro Area",msa,2013,Rents,rank,210
310M200US11540,"Appleton, WI Metro Area",msa,2013,Rents,total_ranks,381
310M200US29420,"Lake Havasu City-Kingman, AZ Metro Area",msa,2008,Rents,index,92.6
310M200US29420,"Lake Havasu City-Kingman, AZ Metro Area",msa,2008,Rents,rank,126
310M200US29420,"Lake Havasu City-Kingman, AZ Metro Area",msa,2008,Rents,total_ranks,381
310M200US34060,"Morgantown, WV Metro Area",msa,2010,Goods,index,93.2
310M200US34060,"Morgantown, WV Metro Area",msa,2010,Goods,rank,359
310M200US34060,"Morgantown, WV Metro Area",msa,2010,Goods,total_ranks,381
310M200US39380,"Pueblo, CO Metro Area",msa,2012,Goods,index,97.4
310M200US39380,"Pueblo, CO Metro Area",msa,2012,Goods,rank,226
310M200US39380,"Pueblo, CO Metro Area",msa,2012,Goods,total_ranks,381
310M200US46700,"Vallejo-Fairfield, CA Metro Area",msa,2009,Rents,index,148.6
310M200US46700,"Vallejo-Fairfield, CA Metro Area",msa,2009,Rents,rank,17
310M200US46700,"Vallejo-Fairfield, CA Metro Area",msa,2009,Rents,total_ranks,381
310M200US29180,"Lafayette, LA Metro Area",msa,2008,All,index,86.9
310M200US29180,"Lafayette, LA Metro Area",msa,2008,All,rank,336
310M200US29180,"Lafayette, LA Metro Area",msa,2008,All,total_ranks,381
0400000US08,Colorado State,state,2011,All,index,101.4
0400000US08,Colorado State,state,2011,All,rank,14
0400000US08,Colorado State,state,2011,All,total_ranks,51
310M200US19500,"Decatur, IL Metro Area",msa,2012,All,index,89.8
310M200US19500,"Decatur, IL Metro Area",msa,2012,All,rank,291
310M200US19500,"Decatur, IL Metro Area",msa,2012,All,total_ranks,381
310M200US44220,"Springfield, OH Metro Area",msa,2012,Rents,index,65.9
310M200US44220,"Springfield, OH Metro Area",msa,2012,Rents,rank,331
310M200US44220,"Springfield, OH Metro Area",msa,2012,Rents,total_ranks,381
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",msa,2012,Goods,index,97.4
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",msa,2012,Goods,rank,209
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",msa,2012,Goods,total_ranks,381
310M200US15260,"Brunswick, GA Metro Area",msa,2008,Rents,index,72.7
310M200US15260,"Brunswick, GA Metro Area",msa,2008,Rents,rank,286
310M200US15260,"Brunswick, GA Metro Area",msa,2008,Rents,total_ranks,381
310M200US40380,"Rochester, NY Metro Area",msa,2013,Other,index,97.5
310M200US40380,"Rochester, NY Metro Area",msa,2013,Other,rank,115
310M200US40380,"Rochester, NY Metro Area",msa,2013,Other,total_ranks,381
310M200US15500,"Burlington, NC Metro Area",msa,2012,All,index,89.9
310M200US15500,"Burlington, NC Metro Area",msa,2012,All,rank,289
310M200US15500,"Burlington, NC Metro Area",msa,2012,All,total_ranks,381
310M200US16860,"Chattanooga, TN-GA Metro Area",msa,2013,All,index,90.6
310M200US16860,"Chattanooga, TN-GA Metro Area",msa,2013,All,rank,269
310M200US16860,"Chattanooga, TN-GA Metro Area",msa,2013,All,total_ranks,381
310M200US33740,"Monroe, LA Metro Area",msa,2011,Rents,index,59
310M200US33740,"Monroe, LA Metro Area",msa,2011,Rents,rank,360
310M200US33740,"Monroe, LA Metro Area",msa,2011,Rents,total_ranks,381
310M200US27500,"Janesville-Beloit, WI Metro Area",msa,2010,All,index,92.4
310M200US27500,"Janesville-Beloit, WI Metro Area",msa,2010,All,rank,217
310M200US27500,"Janesville-Beloit, WI Metro Area",msa,2010,All,total_ranks,381
310M200US49340,"Worcester, MA-CT Metro Area",msa,2008,Other,index,112.2
310M200US49340,"Worcester, MA-CT Metro Area",msa,2008,Other,rank,10
310M200US49340,"Worcester, MA-CT Metro Area",msa,2008,Other,total_ranks,381
310M200US38860,"Portland-South Portland, ME Metro Area",msa,2011,Other,index,98.8
310M200US38860,"Portland-South Portland, ME Metro Area",msa,2011,Other,rank,86
310M200US38860,"Portland-South Portland, ME Metro Area",msa,2011,Other,total_ranks,381
310M200US16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",msa,2009,Rents,index,119.5
310M200US16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",msa,2009,Rents,rank,38
310M200US16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",msa,2009,Rents,total_ranks,381
310M200US45460,"Terre Haute, IN Metro Area",msa,2012,Goods,index,96.9
310M200US45460,"Terre Haute, IN Metro Area",msa,2012,Goods,rank,305
310M200US45460,"Terre Haute, IN Metro Area",msa,2012,Goods,total_ranks,381
310M200US21500,"Erie, PA Metro Area",msa,2010,Other,index,97.9
310M200US21500,"Erie, PA Metro Area",msa,2010,Other,rank,102
310M200US21500,"Erie, PA Metro Area",msa,2010,Other,total_ranks,381
310M200US14020,"Bloomington, IN Metro Area",msa,2011,All,index,95.3
310M200US14020,"Bloomington, IN Metro Area",msa,2011,All,rank,141
310M200US14020,"Bloomington, IN Metro Area",msa,2011,All,total_ranks,381
310M200US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",msa,2011,Other,index,111
310M200US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",msa,2011,Other,rank,8
310M200US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",msa,2011,Other,total_ranks,381
310M200US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",msa,2010,All,index,91.6
